EstablishmentID,InspectionID,EstablishmentName,PlaceName,Address,Address2,City,State,Zip,TypeDescription,Latitude,Longitude,InspectionDate,Score,Grade,NameSearch,Intersection
99650,1383912,TACO LOCO,,5622 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1672,-85.7057,5/31/18 0:00,100,A,TACO LOCO,
63349,1378958,ATRIA SPRINGDALE,,4501 SPRINGDALE RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3115,-85.5863,5/14/18 0:00,100,A,ATRIA SPRINGDALE,
94642,1378969,JOY LUCK ASIAN CUISINE,,1285 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2359,-85.7157,5/10/18 0:00,92,A,JOY LUCK ASIAN CUISINE,
96979,1378980,CHINA CASTLE,,7420 OLD 3RD STREET RD,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1335,-85.79,5/14/18 0:00,98,A,CHINA CASTLE,
94723,1382022,GRALEHAUS,,1001 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2991,-85.7231,5/23/18 0:00,98,A,GRALEHAUS,
36392,1382023,CAFE 360 and MANTRA LOUNGE,,1582 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2308,-85.7051,5/23/18 0:00,92,A,CAFE 360 and MANTRA LOUNGE,
72218,1382026,AFC SUSHI @ KROGER #339,,2440 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2232,-85.6875,5/24/18 0:00,100,A,AFC SUSHI @ KROGER #339,
34884,1384014,HURSTBOURNE CLUB SNACKBAR,,9000 HURSTBOURNE CLUB LN,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2396,-85.5903,5/31/18 0:00,93,A,HURSTBOURNE CLUB SNACKBAR,
62737,1384016,PLAINVIEW SWIM and TENNIS CENTER,,10235 TIMBERWOOD CIRCLE,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2315,-85.566,5/31/18 0:00,100,A,PLAINVIEW SWIM and TENNIS CENTER,
93574,1384021,ROOF TOP GRILL,,708 LOUIS COLEMAN JR. DR,,LOUISVILLE,KY,40211,FOOD SERVICE,38.2492,-85.8087,5/31/18 0:00,95,A,ROOF TOP GRILL,
38833,1384022,CLUB CEDAR,,416 S 26TH ST,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2565,-85.7943,5/31/18 0:00,95,A,CLUB CEDAR,
93861,1385779,CHIPOTLE,,10333 WESTPORT RD,,LOUISVILLE,KY,40241,FOOD SERVICE,38.2932,-85.5606,6/7/18 0:00,100,A,CHIPOTLE,
50073,1385788,HOOPS GRILL and SPORTS,,6733 STRAWBERRY LN,,LOUISVILLE,KY,40214,FOOD SERVICE,38.158,-85.764,6/7/18 0:00,95,A,HOOPS GRILL and SPORTS,
34844,1382124,MOBY DICK,,2700 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2099,-85.7635,5/24/18 0:00,95,A,MOBY DICK,
88047,1382126,DAIRY QUEEN,,2058 PORTLAND AVE,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2681,-85.7821,5/24/18 0:00,90,A,DAIRY QUEEN,
33441,1385794,LEE'S FAMOUS RECIPE,,9813 OLD 3RD STREET RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1135,-85.836,6/7/18 0:00,92,A,LEE'S FAMOUS RECIPE,
101651,1379509,MandM BARBEQUE,,1401 BLUEGRASS AVE,,LOUISVILLE,KY,40215,FOOD SERVICE,38.1797,-85.7867,5/15/18 0:00,100,A,MandM BARBEQUE,
97663,1379514,BUFFALO WILD WINGS,,4917 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1379,-85.6663,5/15/18 0:00,98,A,BUFFALO WILD WINGS,
33906,1379518,VINCENZO'S,,150 S 5TH ST,,LOUISVILLE,KY,40201,FOOD SERVICE,38.2557,-85.7586,5/15/18 0:00,96,A,VINCENZO'S,
90681,1379519,GORDON BIERSCH BREWERY RESTAURANT,,400 S 4TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2528,-85.7573,5/15/18 0:00,96,A,GORDON BIERSCH BREWERY RESTAURANT,
79666,1379583,SUBWAY,,719 S BROOK ST,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2448,-85.7516,5/15/18 0:00,95,A,SUBWAY,
34239,1382309,MORRISON SENIOR DINING,,10510 LAGRANGE RD,,LOUISVILLE,KY,40223,FOOD SERVICE,38.2716,-85.5574,5/25/18 0:00,100,A,MORRISON SENIOR DINING,
82901,1382310,DOMINO'S PIZZA,,9551 US HWY 42,,PROSPECT,KY,40059,FOOD SERVICE,38.3396,-85.5565,5/25/18 0:00,95,A,DOMINO'S PIZZA,
32534,1382317,KRAZY DAVES NEIGHBORHOOD PUB and GRILL,,2817 DEL RIO PL,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2146,-85.6544,5/24/18 0:00,96,A,KRAZY DAVES NEIGHBORHOOD PUB and GRILL,
97357,1382333,BRENDON'S CATCH 23,,505 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2509,-85.7575,5/24/18 0:00,99,A,BRENDON'S CATCH 23,
83052,1384234,RAMADA DOWNTOWN NORTH,,1041 ZORN AVE,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2763,-85.6982,6/1/18 0:00,98,A,RAMADA DOWNTOWN NORTH,
95292,1384236,KY KINGDOM SCOOPS,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-85.7407,6/1/18 0:00,100,A,KY KINGDOM SCOOPS,
95291,1384239,KY KINGDOM TWISTED PRETZELS,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-85.7407,6/1/18 0:00,100,A,KY KINGDOM TWISTED PRETZELS,
34898,1384302,PESTO'S ITALIAN RESTAURANT,,566 S 5TH ST,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2493,-85.7597,5/31/18 0:00,94,A,PESTO'S ITALIAN RESTAURANT,
90074,1384307,MT. FUJI,,309 W CARDINAL BLVD,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2206,-85.2613,6/1/18 0:00,98,A,MT. FUJI,
102637,1384313,KY KINGDOM SHIVER ME CHICKEN TENDERS,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1989,-85.7418,6/1/18 0:00,100,A,KY KINGDOM SHIVER ME CHICKEN TENDERS,
95298,1384314,KY KINGDOM TOUCAN'S BEACHSIDE GRILL,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-85.7407,6/1/18 0:00,100,A,KY KINGDOM TOUCAN'S BEACHSIDE GRILL,
99649,1384315,KY KINGDOM LOUIE'S FRESH MARKET,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1989,-85.7418,6/1/18 0:00,100,A,KY KINGDOM LOUIE'S FRESH MARKET,
95316,1384316,KY KINGDOM PIZZERIA VILLAGIO,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-86.545,6/1/18 0:00,98,A,KY KINGDOM PIZZERIA VILLAGIO,
56766,1385894,TRIXIE'S KNOCKOUT SALOON and GRILL,,6112 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1616,-85.7002,6/7/18 0:00,99,A,TRIXIE'S KNOCKOUT SALOON and GRILL,
34351,1385895,TRIXIE'S,,6114 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1615,-85.7002,6/7/18 0:00,98,A,TRIXIE'S,
89364,1379867,#1 CHINESE RESTAURANT,,5011 MUD LN,,LOUISVILLE,KY,40229,FOOD SERVICE,38.889,-85.6691,5/16/18 0:00,98,A,#1 CHINESE RESTAURANT,
62284,1379905,PENN STATION #5,,1933 BLANKENBAKER PKWY,,LOUISVILLE,KY,40299,FOOD SERVICE,38.2136,-85.5386,5/15/18 0:00,99,A,PENN STATION #5,
34789,1382376,LOUISVILLE BOAT CLUB SNACK BAR,,4200 RIVER RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2919,-85.6766,5/25/18 0:00,93,A,LOUISVILLE BOAT CLUB SNACK BAR,
95326,1384356,KY KINGDOM DIPPIN DOTS,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-86.7407,6/1/18 0:00,99,A,KY KINGDOM DIPPIN DOTS,
95296,1384358,KY KINGDOM CACTUS JACKS,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-85.7407,6/1/18 0:00,100,A,KY KINGDOM CACTUS JACKS,
101309,1386039,MIRIN,,2013 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2547,-85.7096,6/8/18 0:00,97,A,MIRIN,
67437,1386106,FAZOLI'S,,9433 VIKING CENTER DR,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2432,-85.5776,6/8/18 0:00,97,A,FAZOLI'S,
33854,1386129,BROWN MAIN KITCHEN,,335 W BROADWAY,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2465,-85.758,6/7/18 0:00,97,A,BROWN MAIN KITCHEN,
102825,1386130,YAFA CAFE,,612 S 5TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2486,-85.7598,6/8/18 0:00,98,A,YAFA CAFE,
104165,1386131,MCDONALD'S,,301 UNIVERSITY BLVD,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2144,-85.7508,6/8/18 0:00,97,A,MCDONALD'S,
96656,1386141,WARD 426,,426 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2487,-85.7308,6/8/18 0:00,97,A,WARD 426,
97358,1380003,MERRYWEATHER,,1101 LYDIA ST,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2245,-85.7371,5/16/18 0:00,96,A,MERRYWEATHER,
97132,1380071,CON HUEVOS,,2339 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2537,-85.8754,5/17/18 0:00,100,A,CON HUEVOS,
92095,1380103,MANGO'S MEXICAN GRILL,,4632 HENDRIK DR,,LOUISVILLE,KY,40299,FOOD SERVICE,38.186,-85.6086,5/17/18 0:00,99,A,MANGO'S MEXICAN GRILL,
75206,1384511,HOMEMADE ICE CREAM and PIE KITCHEN,,3737 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2525,-85.659,6/4/18 0:00,93,A,HOMEMADE ICE CREAM and PIE KITCHEN,
91695,1384512,ZOE'S KITCHEN,,3723 LEXINGTON RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.7523,-85.6592,6/4/18 0:00,98,A,ZOE'S KITCHEN,
79068,1386182,AFC SUSHI @ KROGER #753,,1265 GOSS AVE,,LOUISVILLE,KY,40217,FOOD SERVICE,38.2264,-85.7306,6/8/18 0:00,98,A,AFC SUSHI @ KROGER #753,
50199,1386214,DISMAS CHARITIES,,1501 LYTLE ST,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2616,-85.7746,6/8/18 0:00,97,A,DISMAS CHARITIES,
98756,1380119,QDOBA #2937,,4921 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1379,-85.6663,5/17/18 0:00,97,A,QDOBA #2937,
94801,1380122,JIM PATTERSON STADIUM #2,,3015 S 3RD ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2049,-85.7639,5/17/18 0:00,98,A,JIM PATTERSON STADIUM #2,
33659,1380136,HOMEMADE ICE CREAM,,2525 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2227,-85.683,5/17/18 0:00,97,A,HOMEMADE ICE CREAM,
34213,1380137,PAPA JOHN'S #008,,2301 BARDSTOWN RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2242,0,5/17/18 0:00,99,A,PAPA JOHN'S #008,
55889,1384606,PAPA JOHN'S #22,,5010 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1748,-85.7134,6/4/18 0:00,96,A,PAPA JOHN'S #22,
101735,1384608,SUBWAY #11525,,4945 BROWNSBORO RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2833,-85.6298,6/4/18 0:00,99,A,SUBWAY #11525,
77580,1384610,LONGHORN STEAKHOUSE #287,,9700 VON ALLMEN CT,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3116,-85.5736,6/4/18 0:00,97,A,LONGHORN STEAKHOUSE #287,
95809,1384612,IMPELLIZZERI'S,,4933 OLD BROWNSBORO RD,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2673,-85.6607,6/4/18 0:00,100,A,IMPELLIZZERI'S,
99951,1384613,INDI'S,,3353 FERN VALLEY RD,,LOUISVILLE,KY,40213,FOOD SERVICE,38.157,-85.7023,6/4/18 0:00,92,A,INDI'S,
104354,1384614,QUAIL CHASE GOLF CLUB,,7000 COOPER CHAPEL RD,,LOUISVILLE,KY,40229,FOOD SERVICE,38.1086,-85.6475,6/4/18 0:00,100,A,QUAIL CHASE GOLF CLUB,
92897,1384648,QDOBA #2837,,6403 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1527,-85.5983,6/4/18 0:00,96,A,QDOBA #2837,
95358,1386632,FUN FOOD KITCHEN,,4104 MURPHY LN,,LOUISVILLE,KY,40241,FOOD SERVICE,38.3039,-85.5339,6/11/18 0:00,95,A,FUN FOOD KITCHEN,
82842,1386634,ROOTIES SPORTS BAR and GRILLE,,12205 WESTPORT RD,,LOUISVILLE,KY,40245,FOOD SERVICE,38.3049,-85.5413,6/11/18 0:00,97,A,ROOTIES SPORTS BAR and GRILLE,
33419,1383910,HUNTING CREEK POOL CONCESSION,,6807 FOXCRAFT RD,,PROSPECT,KY,40059,FOOD SERVICE,38.3448,-85.6035,5/31/18 0:00,98,A,HUNTING CREEK POOL CONCESSION,
90826,1379866,BURGER KING #891,,11300 PRESTON HWY,,LOUISVILLE,KY,40229,FOOD SERVICE,38.861,-85.6688,5/16/18 0:00,94,A,BURGER KING #891,
69999,1379876,PENN STATION #8,,2017 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2168,-85.587,5/11/18 0:00,100,A,PENN STATION #8,
90869,1379885,BURGER KING #889,,2700 CRITTENDEN DR,,LOUISVILLE,KY,40209,FOOD SERVICE,38.205,-85.751,5/16/18 0:00,96,A,BURGER KING #889,
103872,1379949,NOUVELLE,,214 S CLAY ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2528,-85.7403,5/16/18 0:00,100,A,NOUVELLE,
33245,1385705,CHINA INN,,1925 S 4TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2198,-85.7626,6/5/18 0:00,96,A,CHINA INN,
96941,1385716,LYNN'S CAFE,,1839 FRANKFORT AVE,,LOUISVILLE,KY,40206,FOOD SERVICE,38.2577,-85.7141,6/7/18 0:00,100,A,LYNN'S CAFE,
67341,1385777,INDI'S,,5009 S 3RD ST,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1741,-85.7668,6/7/18 0:00,94,A,INDI'S,
34687,1381719,SOUTH PARK COUNTRY CLUB,,915 SOUTH PARK RD,,LOUISVILLE,KY,40118,FOOD SERVICE,38.1053,-85.725,5/23/18 0:00,95,A,SOUTH PARK COUNTRY CLUB,
68592,1381740,WHITE CASTLE #36,,12006 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.811,-85.883,5/22/18 0:00,95,A,WHITE CASTLE #36,
103059,1381794,CHINA CHEF,,7813 BEULAH CHURCH RD,,LOUISVILLE,KY,40228,FOOD SERVICE,38.1357,-85.6126,5/23/18 0:00,96,A,CHINA CHEF,
91707,1378361,O'CHARLEY'S,,1901 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2181,-85.5813,5/10/18 0:00,96,A,O'CHARLEY'S,
51009,1378442,BARRELL OF FUN ICE CREAM,,9421 SMYRNA RD,,LOUISVILLE,KY,40229,FOOD SERVICE,38.1108,-85.6447,5/10/18 0:00,100,A,BARRELL OF FUN ICE CREAM,
95300,1384237,KY KINGDOM TRIPLE TREATS,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-85.7407,6/1/18 0:00,98,A,KY KINGDOM TRIPLE TREATS,
95294,1384238,KY KINGDOM AUNT B'S / KING LOUIE'S,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-85.7407,6/1/18 0:00,99,A,KY KINGDOM AUNT B'S / KING LOUIE'S,
96091,1384243,ARCTIC SCOOP,,841 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2346,-85.5769,6/1/18 0:00,99,A,ARCTIC SCOOP,
92726,1384259,ACAPULCO,,5404 ANTLE DR,,LOUISVILLE,KY,40229,FOOD SERVICE,38.871,-85.6655,6/1/18 0:00,92,A,ACAPULCO,
101399,1384298,FLOR DE JALISCO,,2900 S 7TH ST,,LOUISVILLE,KY,40216,FOOD SERVICE,38.2079,-85.7915,6/3/18 0:00,94,A,FLOR DE JALISCO,
99707,1380123,EHRLER'S,,3015 S 2ND ST,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2047,-85.7631,5/17/18 0:00,98,A,EHRLER'S,
59457,1380160,TUMBLEWEED,,9701 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1152,-85.8601,5/17/18 0:00,95,A,TUMBLEWEED,
96157,1382005,LandJ CAFE,,6017 TIMBER RIDGE DR,,PROSPECT,KY,40059,FOOD SERVICE,38.3392,-85.6233,5/24/18 0:00,97,A,LandJ CAFE,
89685,1382032,SEIDENFADEN'S TAVERN,,1134 E BRECKINRIDGE ST,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2392,-85.7328,5/24/18 0:00,100,A,SEIDENFADEN'S TAVERN,
41070,1378480,BREWSKEES,,5507 VALLEY STATION RD,,LOUISVILLE,KY,40272,FOOD SERVICE,38.1077,0,5/10/18 0:00,94,A,BREWSKEES,
96245,1378518,STARBUCKS,,101 S 5TH ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2561,-85.7578,5/10/18 0:00,100,A,STARBUCKS,
33694,1378650,MORE SHENANIGAN'S IRISH,,4521 BARDSTOWN RD,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1823,0,5/10/18 0:00,96,A,MORE SHENANIGAN'S IRISH,
97522,1384354,KY KINGDOM TACO TEQUILA,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.1967,-85.739,6/1/18 0:00,98,A,KY KINGDOM TACO TEQUILA,
95274,1384357,KY KINGDOM COMMISSARY,,937 PHILLIPS LN,,LOUISVILLE,KY,40209,FOOD SERVICE,38.2003,-85.7407,6/1/18 0:00,96,A,KY KINGDOM COMMISSARY,
65215,1380336,JUMBO BUFFET,,2731 S HURSTBOURNE PKWY,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2112,-85.5957,5/18/18 0:00,88,A,JUMBO BUFFET,
102583,1380398,BURGER KING #22793,,9512 PRESTON HWY,,LOUISVILLE,KY,40229,FOOD SERVICE,38.113,-85.6758,5/18/18 0:00,98,A,BURGER KING #22793,
95712,1380439,SKATE ODYSSEY LLC,,7846 DIXIE HWY,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1372,-85.8434,5/18/18 0:00,100,A,SKATE ODYSSEY LLC,
94094,1382297,EL MOLCAJETE,,8106 PRESTON HWY,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1343,-85.6846,5/25/18 0:00,91,A,EL MOLCAJETE,
103824,1378668,INDI'S,,3820 W MARKET ST,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2616,-84.8531,5/11/18 0:00,98,A,INDI'S,
104910,1378675,RIVERPORT GRUB and PUB,,7017 GLOBAL DR,,LOUISVILLE,KY,40258,FOOD SERVICE,38.1397,-85.8887,5/11/18 0:00,96,A,RIVERPORT GRUB and PUB,
92373,1384647,HIBACHI SUSHI BUFFET,,5316 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1663,-85.6049,6/4/18 0:00,97,A,HIBACHI SUSHI BUFFET,
74264,1380594,IN SEAT 3RD FLOOR,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042,-85.7718,5/18/18 0:00,100,A,IN SEAT 3RD FLOOR,
33291,1380596,FOOD COURT,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042,-85.7718,5/18/18 0:00,97,A,FOOD COURT,
61470,1382301,NEW SILVER HEIGHTS BINGO,,9206 BLUE LICK RD,,LOUISVILLE,KY,40229,FOOD SERVICE,38.1153,-85.6905,5/25/18 0:00,96,A,NEW SILVER HEIGHTS BINGO,
46435,1378945,ST. MATTHEWS LITTLE LEAGUE,,220 TEN PIN LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.2516,-85.6241,5/14/18 0:00,99,A,ST. MATTHEWS LITTLE LEAGUE,
90033,1378951,MALE HIGH SCHOOL FOOTBALL CONCESSION,,4400 PRESTON HWY,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1844,-85.7226,5/14/18 0:00,100,A,MALE HIGH SCHOOL FOOTBALL CONCESSION,
100780,1378952,PAUL COX STADIUM CONCESSION,,425 KENWOOD DR,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1625,-85.7737,5/14/18 0:00,100,A,PAUL COX STADIUM CONCESSION,
56579,1378971,BREADWORKS,,2204 DUNDEE RD,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2242,-85.6941,5/11/18 0:00,100,A,BREADWORKS,
101746,1378972,COLD STONE CREAMERY,,976 BRECKENRIDGE LN,,LOUISVILLE,KY,40207,FOOD SERVICE,38.135,-85.383,5/11/18 0:00,92,A,COLD STONE CREAMERY,
99374,1378974,RAISING CANE'S,,1250 BARDSTOWN RD,,LOUISVILLE,KY,40204,FOOD SERVICE,38.2354,-85.7172,5/11/18 0:00,96,A,RAISING CANE'S,
101318,1378984,HOMEMADE ICE CREAM and PIE KITCHEN,,4810 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.17277,-85.82565,5/14/18 0:00,97,A,HOMEMADE ICE CREAM and PIE KITCHEN,
104835,1379009,TIM TAM TAVERN,,1022 CLARKS LN,,LOUISVILLE,KY,40217,FOOD SERVICE,38.219,-85.73,5/14/18 0:00,98,A,TIM TAM TAVERN,
72741,1385126,PIZZA HUT,,8131 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.1292,-85.5751,6/5/18 0:00,96,A,PIZZA HUT,
95651,1385141,RECOVERY ZONE,,708 MAGAZINE ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2482,-85.7632,6/4/18 0:00,98,A,RECOVERY ZONE,
90698,1380984,JASMIN BAKERY,,2201 STEIER LN,,LOUISVILLE,KY,40218,FOOD SERVICE,38.1148,-85.394,5/18/18 0:00,96,A,JASMIN BAKERY,
45368,1380985,BOOTLEG BARBEQUE,,9704 BARDSTOWN RD,,LOUISVILLE,KY,40291,FOOD SERVICE,38.993,-85.5622,5/18/18 0:00,94,A,BOOTLEG BARBEQUE,
76476,1382788,STARBUCKS #10454,,4801 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1415,-85.6708,5/29/18 0:00,99,A,STARBUCKS #10454,
105033,1379240,EHRLERS ICE CREAM,,201 E MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2562,-85.7496,5/14/18 0:00,98,A,EHRLERS ICE CREAM,
95790,1385405,RED LOBSTER,,4639 OUTER LOOP,,LOUISVILLE,KY,40219,FOOD SERVICE,38.1384,-85.6771,6/6/18 0:00,98,A,RED LOBSTER,
105092,1385406,AFC SUSHI @ KROGER #366,,5001 MUD LN,,LOUISVILLE,KY,40229,FOOD SERVICE,38.883,-85.6701,6/6/18 0:00,98,A,AFC SUSHI @ KROGER #366,
93971,1381000,KATE'S DELI,,6400 DUTCHMANS PKWY,,LOUISVILLE,KY,40205,FOOD SERVICE,38.2308,-85.6392,5/18/18 0:00,99,A,KATE'S DELI,
86435,1381032,JERRY GREEN and FRIENDS,,2800 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2253,-85.6361,5/21/18 0:00,100,A,JERRY GREEN and FRIENDS,
33287,1381080,LEVY CD JOCKEY CLUB DELI,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042,-85.7718,5/18/18 0:00,97,A,LEVY CD JOCKEY CLUB DELI,
33295,1381081,LEVY CD MAIN KITCHEN,,700 CENTRAL AVE,,LOUISVILLE,KY,40208,FOOD SERVICE,38.2042,-85.7718,5/18/18 0:00,95,A,LEVY CD MAIN KITCHEN,
100655,1382808,JEFF'S BURGER SHACK,,14126 DIXIE HWY,,LOUISVILLE,KY,40272,FOOD SERVICE,38.515,-85.8952,5/29/18 0:00,100,A,JEFF'S BURGER SHACK,
77885,1379513,EL NOPAL,,6521 PARAMOUNT PARK DR,,LOUISVILLE,KY,40213,FOOD SERVICE,38.1558,-85.7121,5/15/18 0:00,96,A,EL NOPAL,
98787,1379538,TABLE,,1800 PORTLAND AVE,,LOUISVILLE,KY,40203,FOOD SERVICE,38.2645,-85.7776,5/15/18 0:00,100,A,TABLE,
102330,1379539,FARM TO FORK,,2425 PORTLAND AVE,,LOUISVILLE,KY,40212,FOOD SERVICE,38.2706,-85.7883,5/15/18 0:00,100,A,FARM TO FORK,
100859,1385421,AFC SUSHI @ KROGER #785,,4915 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,0,0,6/6/18 0:00,100,A,AFC SUSHI @ KROGER #785,
101402,1385422,"BABIE BAC'Z, LLC",,8533 TERRY RD,,LOUISVILLE,KY,40258,FOOD SERVICE,0,0,6/6/18 0:00,100,A,"BABIE BAC'Z, LLC",
95126,1381226,AFC SUSHI @ KROGER #346,,3039 BRECKENRIDGE LN,,LOUISVILLE,KY,40220,FOOD SERVICE,38.2177,-85.366,5/22/18 0:00,100,A,AFC SUSHI @ KROGER #346,
102331,1381289,SULLIVAN'S TAP HOUSE,,3929 SHELBYVILLE RD,,LOUISVILLE,KY,40207,FOOD SERVICE,38.253,-85.6538,5/21/18 0:00,90,A,SULLIVAN'S TAP HOUSE,
83344,1381323,QUILLS COFFEE,,930 BAXTER AVE,,LOUISVILLE,KY,40204,FOOD SERVICE,38.223,-85.6847,5/22/18 0:00,97,A,QUILLS COFFEE,
83581,1379636,FRAZIER  HISTORY MUSEUM,,829 W MAIN ST,,LOUISVILLE,KY,40202,FOOD SERVICE,38.2574,-85.7635,5/15/18 0:00,96,A,FRAZIER  HISTORY MUSEUM,
51670,1385778,THAI CAFE,,2226 HOLIDAY MANOR CENTER,,LOUISVILLE,KY,40222,FOOD SERVICE,38.2827,0,6/7/18 0:00,98,A,THAI CAFE,
94568,1385795,OSAKA JAPAN ONE,,4819 DIXIE HWY,,LOUISVILLE,KY,40216,FOOD SERVICE,38.1719,-85.5695,6/7/18 0:00,97,A,OSAKA JAPAN ONE,
34692,1378435,KENBOWL LANES,,7021 SOUTHSIDE DR,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1548,-85.7643,5/10/18 0:00,99,A,KENBOWL LANES,
86320,1378436,TRUNG NGUYEN CAFE,,284 EVANGELINE AVE,,LOUISVILLE,KY,40214,FOOD SERVICE,38.1604,-85.7638,5/10/18 0:00,92,A,TRUNG NGUYEN CAFE,
